Date,Asset 1,Asset 2,Asset 3
2022-03-31,0.030971096768170208,-0.007075967071373687,-0.03182841349631526
2022-04-01,0.012789049021894304,0.013393182690782766,-0.026847592657209707
2022-04-02,-0.0014103907307794364,0.005650283309106587,0.013994708572040838
2022-04-03,-0.019600593407787054,-0.008164341183401353,-0.018471346039447268
2022-04-04,0.005625872493060578,0.0008914454214480679,-0.03077334214578493
2022-04-05,0.007834299497589339,0.024245656243638024,0.009447293455583984
2022-04-06,0.0038868996270685,0.00920643506796075,-0.0007196222790173417
2022-04-07,0.020262793347118942,-0.01075719527334966,-0.03206520467415288
2022-04-08,-0.01320989268572202,0.012436703905267337,-0.004890644569472356
2022-04-09,-0.011007467103479806,0.01728940876806178,-0.0002189493835259577
2022-04-10,0.023495765269957277,0.010509603971223469,0.01821771191651744
2022-04-11,-0.0007616991544940492,0.012204455535888774,0.02563391056453236
2022-04-12,0.005028651977593139,0.009684536471023077,-0.008615226343404116
2022-04-13,-0.003459505849692289,-0.01381043338905035,-0.0137660247970281
2022-04-14,-0.0060283888543663355,0.006725181939261379,-0.00827933334831114
2022-04-15,-0.00774796820589084,0.0022086071204450697,0.008974989876582058
2022-04-16,-0.007408944383758036,0.0019303687982758042,-0.004281841428023851
2022-04-17,-0.009259241634714288,0.0033355500493606315,-0.015474595439961294
2022-04-18,0.010565481177599501,2.4146088375329138e-05,0.03011687735615472
2022-04-19,0.00442031828446708,0.0023185634413899698,0.0011227231740141188
2022-04-20,-0.011759052599732377,-0.011205511205477633,0.009320173111417836
2022-04-21,-0.004067360919563308,0.013672791796391963,0.013802685166626852
2022-04-22,0.007614904231694618,0.006394789824698575,-0.006741624075532363
2022-04-23,-0.0006670346176763157,0.005185441499108819,-0.005947760735055013
2022-04-24,0.011988399801033266,0.012804854843998726,0.011112977893817086
2022-04-25,-0.005339044820166387,-0.01573679746345642,0.004771075969612456
2022-04-26,-0.03377796115037964,0.007803409563646199,0.011025530830980736
2022-04-27,0.012010994694152777,-0.00868695576825612,-0.005289940314027725
2022-04-28,0.011442196864511959,-0.0012276038045954557,0.025724183983876353
2022-04-29,-0.006933893966634649,-0.009117186620320388,0.03048479831775037
2022-04-30,-0.019772444202891922,-0.008953779383321793,0.014851762583769948
2022-05-01,0.007609229699363015,-0.011517672576179179,0.021249763575991776
2022-05-02,-0.012532532683075338,-0.015529394758043416,0.02233145883214795
2022-05-03,0.01661581639900039,0.007109377808729365,-0.004546109692571543
2022-05-04,0.0037076321452858985,-0.008007404140977682,0.013803860355794393
2022-05-05,-0.014180913847526283,-0.0009397132819885203,0.015464966589981172
2022-05-06,-0.020318401495551672,-2.829848353687097e-05,-0.02314616137914511
2022-05-07,0.012199461056045639,0.00036020476093630413,0.02760032243101035
2022-05-08,0.013053234502486221,-0.007837743893520129,-0.03279958484539038
2022-05-09,0.00753501277849962,-0.0020629049027046384,0.013715686466156982
2022-05-10,-0.027699116882191874,-0.007097508014711221,-0.049866401535386184
2022-05-11,0.005821694814221825,3.2864198815844656e-05,-0.033086495072591024
2022-05-12,0.016625953240749912,-0.004155358070628431,0.015985126428228653
2022-05-13,0.013632431958647571,0.004668651760119147,-0.010652660253708448
2022-05-14,-0.004013569382458754,-0.0081979587662209,-0.015823199502907365
2022-05-15,0.02581226390989194,-0.005484395026410528,0.012195183323257957
2022-05-16,-0.016459893815200934,-0.0024117787408765145,0.033671331590384844
2022-05-17,-0.018486882296873005,0.014739310379710937,0.03676216635787717
2022-05-18,-0.00954681132090665,0.005617251640489703,0.021297433697760656
2022-05-19,-0.025428726512960128,0.011036374533331615,0.01700036142515218
2022-05-20,-0.02798649204671248,0.00019626833204030542,-0.04758453396198564
2022-05-21,0.007579990477845952,-0.016331169094113692,-0.027786960260961013
2022-05-22,-0.022093911892639432,0.015852477242975723,-0.027087141768163795
2022-05-23,-0.033258121917960404,-0.00032789587714195914,0.003151748838091889
2022-05-24,-0.002018901562171772,-0.0028194947371206636,0.03417525096128779
2022-05-25,-0.0009063674516700845,0.0013388859056803596,-0.014764154273562376
2022-05-26,-0.0015275863623251608,-0.0029008704206558078,0.018871326853586782
2022-05-27,-0.013121700731021658,0.009609713609295464,-0.01737850827644374
2022-05-28,-0.019560232135137037,-0.00705261839554768,0.032566623372743686
2022-05-29,0.010162462961424904,0.013842273125664042,0.005641003793529407
2022-05-30,0.008002804119029679,-0.007767639510548814,0.017782971666810837
2022-05-31,0.01013691851115111,0.005970599319796139,-0.004314728224182779
2022-06-01,0.032191954843253406,5.4573698343514785e-05,0.012284476491391865
2022-06-02,-0.0037480011418462317,0.001875591305125799,0.0006563398979662407
2022-06-03,0.020823996747700108,0.013353000052005471,-0.011585868685433638
2022-06-04,0.01923118224958928,0.016490960797798847,-0.03581025557244941
2022-06-05,-0.009333498794188134,0.005993820449479261,-0.01632763993688132
2022-06-06,0.005351477230836026,0.018508300724983086,-0.015305005605214743
2022-06-07,0.022673961338077635,-0.01145255820784376,0.002476687585801497
2022-06-08,-0.010885658464727676,0.007218435241634178,0.03731368268281076
2022-06-09,-0.01937260779973727,-0.02825995167107065,-0.028000948793210002
2022-06-10,-0.012812904339493983,-0.0011763631886230913,-0.014942990447157346
2022-06-11,-0.03385750378075525,-0.004572966324794315,0.00972745726986007
2022-06-12,0.004055204682344633,0.006143681798239589,-0.0010196364133132508
2022-06-13,0.008050647010923262,0.017122734232867812,0.004149450620191491
2022-06-14,-0.0005343522841773389,0.012148977034024603,-0.01751770417847522
2022-06-15,-0.017987516407584097,0.009040462848743,0.020425446103730267
2022-06-16,-0.039457664781165164,-0.00789527162974667,-0.02486698265934009
2022-06-17,-0.005639691721206349,0.007223165022940243,0.02081799660094782
2022-06-18,0.008520400420172533,0.00641252090151589,0.003192128435864165
2022-06-19,0.01077508828589675,-0.007462539017588765,0.017195769022144397
2022-06-20,-0.004346626778789863,-0.011279847438958428,0.01946031642981227
2022-06-21,-0.009419791624296892,-0.002075339883636871,-0.009583958633524523
2022-06-22,-0.0234168528802712,-0.011309447542399176,-0.01611177005287625
2022-06-23,0.007857711011540217,-0.004200869382030991,0.0186568198336708
2022-06-24,-0.024447605942247003,-0.0063334764049881795,0.019169167142645074
2022-06-25,-0.025771383770654376,0.01659969930577904,0.013858126386034706
2022-06-26,-0.0061622504620762256,-0.011283006881313286,0.018660382157242156
2022-06-27,-0.02386390191008529,-0.0074715777616606695,-0.02487288003545382
2022-06-28,-0.006489463579554581,-0.007276555974706942,-0.02269116793019208
2022-06-29,-0.003666166061790165,-0.0025143068020234277,0.0025769800893655492
2022-06-30,0.01564084971837499,0.004804510163219471,-0.00759667309885752
2022-07-01,-0.0157290301163506,0.00503367421703918,0.01569958272804283
2022-07-02,0.026117717433030162,0.0049284940395046255,0.01771330318399905
2022-07-03,0.0006691979914819632,-0.00197620126495314,0.0010364753026305548
2022-07-04,-0.02411949886416789,0.005881948206456758,0.018268177933757592
2022-07-05,0.01379240609168752,0.000495220258693911,0.015218128238568473
2022-07-06,0.010216835313314519,-0.0034590726431839103,0.011990002900217627
2022-07-07,0.006463047633563134,-2.4293265238918224e-05,0.0054221282315914865
2022-07-08,0.009916798091323011,0.010455543184593597,0.0026572091074969096
2022-07-09,0.006219178037227933,0.008640463437262843,-0.03644122508421922
2022-07-10,-0.010576155012800181,-0.0023610224598129463,-0.00774331297531805
2022-07-11,-0.014784975094412582,0.005712994579199367,-0.016005813899637695
2022-07-12,-0.0001533202340401026,-0.008266774663323278,-0.007024173211202304
2022-07-13,-0.016109745689790216,0.005969455542485219,-0.008851843504810816
2022-07-14,0.008245920952086531,0.012204957792812242,0.018932680837256334
2022-07-15,-0.017084511563659466,-0.016126982484270434,-0.016568866185929353
2022-07-16,0.015549934524107184,0.011925354409389665,0.008238214266813423
2022-07-17,0.004114225657947534,0.008302935869495334,0.003234401256174207
2022-07-18,0.028738504260647987,0.010725720771663292,-0.008873341428910364
2022-07-19,0.013153248869987248,-0.002120945307862257,-0.019268931788907654
2022-07-20,0.010663239177659795,-0.0006955078031428641,0.000457549631525603
2022-07-21,-0.0034251393630735185,0.006863635787428256,0.004868777550904507
2022-07-22,-0.020829146623562368,0.00045878894858013747,-0.01871782617057249
2022-07-23,0.016038593764967756,-0.004212779431635641,-0.01234576520219652
2022-07-24,-0.0057280082548472845,-0.013060845201294418,-0.013528127244327521
2022-07-25,0.025419606064712007,0.003851921008114832,0.019578453686094042
2022-07-26,0.0014412345087172634,-0.0060678993332651115,0.00843762921776702
2022-07-27,0.008484329524629672,0.001573870243892222,0.017641172115197407
2022-07-28,0.011375576352120734,0.011780513282653693,0.012075880083690161
2022-07-29,0.0028547593652300143,-0.004267150814483529,-0.014743736692257509
2022-07-30,-0.0003070048543135882,-0.006213464339548097,-0.003714171035538742
2022-07-31,-0.005134994312458299,0.009983227520094694,-0.005509454241805313
2022-08-01,-0.04369527334959456,-0.006093750155444488,-0.005088582640559703
2022-08-02,-0.004672452910455398,-0.00012683890370717276,-0.011150855448108999
2022-08-03,0.010623081125465696,-0.014809750213437958,0.024248462835115236
2022-08-04,-0.007066424083413559,-0.009921506411873069,0.03498465789211885
2022-08-05,-0.009783439253805695,0.01726616831608143,0.05966169901295519
2022-08-06,-0.015673474732684465,-0.012310581588667774,-0.013021352117587337
2022-08-07,-0.010557345238906292,0.014574160988901259,0.045722215634556966
2022-08-08,-0.0043409061944699205,-0.010103817440474006,-0.014427569093112151
2022-08-09,0.015146523608262538,0.0067199649606038536,-0.004968208646290855
2022-08-10,-0.014178826018259667,-0.002519586865486557,0.006222982600609943
2022-08-11,-0.006968384701471284,-0.007103573680229402,-0.0004134307478742955
2022-08-12,0.02606617669729255,-0.006660665210550749,0.029719913010291674
2022-08-13,0.011180165621099853,0.021122082562947054,-0.006753410728688771
2022-08-14,0.02068071741277646,-0.007176108812161415,0.018508778832416164
2022-08-15,-0.015935298762260727,0.004919843508441027,0.0231806898338474
2022-08-16,0.0011935890100955005,-0.002712014455641634,-0.010198729466770924
2022-08-17,0.008016679633694625,0.016944693406235126,-0.02451028811821762
2022-08-18,-0.02764774758724056,0.0012466079157365676,-0.006217203079110001
2022-08-19,-0.0016013180137179708,-0.005455365056259587,0.0031171775824257947
2022-08-20,0.0010372162988736768,-0.007702348296208579,-0.013031504084242605
2022-08-21,-0.02390236387033143,-0.011572863402220586,-0.025622087842228018
2022-08-22,0.00444550451091789,0.00334237977271387,-0.01981338772022983
2022-08-23,-0.009459291795276778,-0.004211255306910159,-0.018381770080794075
2022-08-24,0.026510073787313595,0.012404840669310755,0.01987292083639903
2022-08-25,-0.00035655096906729263,0.00610762959375669,-0.01135732463581304
2022-08-26,0.014983524329062452,-0.014297620210995052,0.0246477968288592
2022-08-27,0.0027306802274697055,0.006756979825685343,0.02940736498834776
2022-08-28,-0.010457162195923289,-0.029085871166870763,0.013995612663431025
2022-08-29,0.008811865872452265,-0.010814038957090957,-0.013246841986822282
2022-08-30,-0.011607492654856525,0.0005724706385295227,-0.014250701098171151
2022-08-31,-0.0026293905835759255,0.004946978558098462,-0.00989558905523619
2022-09-01,-0.016277701580446235,-0.00880719237241074,-0.0028353637494311318
2022-09-02,-0.010203793617458738,0.0007550459031208702,-0.014656529124681962
2022-09-03,-0.01298615023438899,-0.012343759362770115,0.0007044794467142295
2022-09-04,-0.02146180548635964,-0.004819125291630199,-0.00010280164005972685
2022-09-05,0.01581936879986449,-0.007116019274351514,-0.029556116958222165
2022-09-06,-0.0135305544888324,-0.021043044980384788,-0.011506191548022779
2022-09-07,0.005901686377350347,0.014455500660755417,-0.028321872265372833
2022-09-08,0.02091924907299424,-0.011601092955108961,-0.008707147873594624
2022-09-09,-0.01803788195243034,0.0032237465037152097,-0.005060665536043886
2022-09-10,0.014959962996844036,0.0011964059857280669,-0.01791565785532109
2022-09-11,-0.03628577989073691,-0.00525168966295403,-0.03785250287921404
2022-09-12,0.005525192444565388,-0.014843986183105371,-0.014276199799884998
2022-09-13,0.020876582367384232,0.011140674253785373,0.004297810085168717
2022-09-14,0.016616760326896587,0.002536954289179169,-0.00808473921459647
2022-09-15,0.02035785752426413,0.0006344216583503064,0.0203412167122807
2022-09-16,-0.011262844718010218,0.0049383335200248995,0.020428324782974377
2022-09-17,0.0024069785851132137,0.0028725334717202983,0.020661460703744222
2022-09-18,0.021157773708706428,-0.006017977778482063,-0.017587401470108267
2022-09-19,-0.016499018225559412,0.027597634438028158,-0.0028353212335575874
2022-09-20,-0.00878780924080355,-0.006546828865994031,-0.016134112445246894
2022-09-21,-0.0036479808080121315,-0.003401751955035773,-0.001437789777589573
2022-09-22,-0.004594717841882125,0.000899273220877444,0.006372411281379774
2022-09-23,0.0008167292478081761,0.0076128230606858326,-0.004954104306235616
2022-09-24,-0.019173290683929204,0.0051823633733198895,0.027404020817907215
2022-09-25,-0.0006421757573546151,-0.0017795257860084308,0.00691086782802002
2022-09-26,-0.0007069733746238163,0.01141619233009176,0.011505906096072119
2022-09-27,0.0008310517016557976,0.0004568925470802479,0.0032930524772920517
2022-09-28,0.009121972500163415,0.006080673080759184,0.009777910563012594
2022-09-29,0.005056869391821751,0.012035395281085009,-0.03681249223728524
2022-09-30,-0.007081004471451307,-0.01527589575873389,-0.011960316516406323
2022-10-01,0.0021759322644153605,-0.013721919206675546,0.012271454756094521
2022-10-02,0.008184297503073134,-0.015389616534515958,-0.013509822039342777
2022-10-03,0.006970161273904415,0.006777096183449107,-0.0061968704039653405
2022-10-04,0.010360899555789513,-0.008053805546599804,0.013086069403717523
2022-10-05,-0.014277715033816042,-0.0059730467740428715,0.01502353565289827
2022-10-06,0.003562372549056679,0.0025589783655327325,-0.007520088666076082
2022-10-07,-0.014018833784723881,-0.002351758912517728,-0.001315477077154301
2022-10-08,-0.0020703952185957696,-0.013540263793619358,-0.005789953387616711
2022-10-09,0.00046454317466674666,0.012868449542911123,0.012239720813627513
2022-10-10,-0.030904856578498525,-9.448915001702191e-05,0.029237479232391617
2022-10-11,-0.0008989100145852525,-0.008017645638931675,-0.026194537928951607
2022-10-12,-0.02380711353620371,0.0020828162580687534,0.02348863154114791
2022-10-13,-0.008122678153760025,0.023211601006788568,-0.004066290867606766
2022-10-14,0.03138824060171012,-0.018956057428186478,0.012649129474758422
2022-10-15,-0.0029864779695652046,0.0038280715820675406,-0.0030422014972363506
2022-10-16,-0.01571128801502035,0.007279159518408246,0.0008410011598624484
2022-10-17,-0.026581451585343262,0.01199478797801828,-0.02517972155888431
2022-10-18,-0.005143382477876747,-0.004827713351610109,-0.0035889036883099386
2022-10-19,-0.011875251402679182,-0.004850211154212244,0.022785402531377945
2022-10-20,-0.005462027705822959,-0.0019149205788654125,-0.007576358884930095
2022-10-21,0.011523762203048307,-0.017750774553161822,0.008991524941731483
2022-10-22,0.00483202038330245,-0.006020297804109295,0.0005882390921424047
2022-10-23,-0.013694141355048524,0.004727663068055963,0.0034631653518289807
2022-10-24,-0.00599419909566763,0.0058847175376339255,0.0038297981973238315
2022-10-25,0.04964819879979711,-0.0037761378024587905,-0.009397907603093931
2022-10-26,0.0025339489863014215,-0.011280836204149275,0.03633389354070029
2022-10-27,0.0009460285648359943,0.0013766434791810615,-0.014546494620261917
2022-10-28,0.004853513309608441,0.0036597380256901007,0.001927526263012791
